,n,p,r,anchor_prob,num_anchors,TV_err_V,TV_err_U,TV_err_P_hat,TV_err_P,L2_err_V,L2_err_U,L2_err_P_hat,L2_err_P,sim_time,decomp_time,trial
107,30000000,1000,6,0.25,25,0.2200039034964158,141.01345809339324,170.19865225861716,26.36619120621024,4.960344728574714e-05,5.591005620163406,0.1813038189764471,0.0065184947039519,367.36170387268066,2.3264899253845215,2
108,30000000,1000,6,0.25,25,0.19216218646341632,141.67045912415423,166.30854883791915,26.459870244469975,2.5805040272611368e-05,5.540739724374292,0.17378383593811292,0.006469264672718783,369.8726465702057,2.2651357650756836,3
109,30000000,1000,6,0.25,25,0.19868928162613317,136.61406539076512,167.27639758734546,26.352495314759665,2.7468135754682854e-05,5.384285028835794,0.1759442392627255,0.006333927966284093,367.87707018852234,2.4509024620056152,4
110,30000000,1000,6,0.5,25,0.1836228421358005,137.42294070367043,173.24694585617172,33.45280416125486,4.4412291523180874e-05,5.3588242039932705,0.26057366271732363,0.012072255058528021,366.8636839389801,2.421083688735962,0
111,30000000,1000,6,0.5,25,0.1748876697285716,137.74736640793654,176.25881389931862,32.79123386760263,3.655236921018518e-05,5.422371744353762,0.2669877716128643,0.011725355807341905,367.1446461677551,2.2991373538970947,1
112,30000000,1000,6,0.5,25,0.18209435730772597,137.94775499477396,174.01739855511846,33.132305254398986,4.187917540312525e-05,5.3795275081041085,0.2668226541451176,0.012174212163266137,367.5669033527374,2.2928903102874756,2
113,30000000,1000,6,0.5,25,0.18484105444715648,138.30452962662673,176.57780502427352,33.65752978983237,4.7251556456034265e-05,5.388709328911539,0.2699484379511415,0.012550408621624048,366.14331555366516,2.2861058712005615,3
114,30000000,1000,6,0.5,25,0.16315509652489674,141.57519471689434,176.0215248359175,33.34239017205276,3.442040065268025e-05,5.616553771116427,0.2681614016302323,0.012088990876643488,366.13617062568665,2.2398815155029297,4
115,30000000,1000,6,0.9,25,0.17621724302090647,138.46997269710727,179.02859457461068,42.153254188297204,5.2634040742263646e-05,5.489954793400134,0.33729850023026753,0.020908528116475623,367.21400451660156,2.289982557296753,0
116,30000000,1000,6,0.9,25,0.17549023371562364,140.28906733120039,182.6219484661186,42.08102511586314,5.349383968304922e-05,5.5294587883437245,0.34687729235904585,0.0211988199927546,367.1502845287323,2.3938074111938477,1
117,30000000,1000,6,0.9,25,0.19718578534735076,137.21717308691115,175.12677413291084,41.405376792726585,7.157645929144353e-05,5.308290478837915,0.32398305311006736,0.020639465655368935,366.3807952404022,2.313927412033081,2
118,30000000,1000,6,0.9,25,0.2032640168513085,135.4125725425886,177.16328957785404,42.50391635918413,7.630346098585801e-05,5.1966048882246625,0.33018103351724415,0.021640633898697276,366.4472019672394,2.5163488388061523,3
119,30000000,1000,6,0.9,25,0.17199839445311244,137.77091626141063,181.57986304527327,41.21223128818289,5.303919846566066e-05,5.36943904031753,0.3514843286604772,0.020124799542195093,368.17022347450256,2.3305439949035645,4
